55963.907589,162948.383929,656.645374
55961.412771,162948.291528,657.525774
55980.424941,163004.545886,654.514088
55877.689371,163004.613085,654.514088
55879.978075,162998.430920,653.364054
55875.963265,162998.793274,653.571961
55873.674561,162995.512751,654.329171
55871.385857,162992.232228,654.993637
55869.097152,162988.951705,655.556131
55866.808448,162985.671182,655.973706
55864.519743,162982.390659,656.396431
55862.231039,162979.110136,656.866523
55859.942334,163039.829613,657.306076
55842.876612,162115.932805,655.114569
55841.653630,162140.549090,657.786735
55855.364925,162137.268566,658.264333
55853.076221,162133.988043,658.619694
55850.787516,162130.707520,658.909454
55848.498812,162127.426997,659.151912
55846.210107,162124.146474,659.347257
55843.921403,162120.865951,659.454395
55841.632698,162117.585428,659.498731
55839.343994,163010.304905,659.457168
55837.055289,163590.241697,659.419991
55975.847532,163605.984839,655.646743
55970.766585,163611.743859,649.315908
55968.477880,163608.463335,649.256230
55830.189176,163605.182812,649.255623
55827.900472,163601.902289,659.547206
55825.611767,163598.621766,659.943792
55823.323063,163595.341243,660.410148
55821.034358,163592.060720,660.911738
55818.745654,163588.780197,661.502328
55816.456949,163585.499674,662.124770
55814.168245,163384.102552,662.809652
56719.059922,163378.704316,656.219230
55811.879540,163386.938627,663.459759
55809.590836,163383.658104,663.984589
55807.302131,163380.377581,664.346001
55803.287321,163380.739936,664.430494
55805.576026,163384.020459,664.064988
55807.864730,163387.300982,663.588074
55847.279297,163390.581505,662.970792
55844.442139,156124.679311,662.253825
55846.730844,156101.142552,671.859579
55557.004332,156104.423075,661.016102
55971.270123,156111.423793,661.115050
55971.308253,156107.703598,661.121350
55821.596957,156110.984121,660.041969
55823.885662,156114.264644,665.342503
55852.637713,156117.545167,670.549290
55852.463071,156120.825690,659.054931
55854.751775,156124.106213,662.137368
55562.362748,156127.386736,662.144939
55835.329184,156330.818456,662.188460
55837.617888,156325.947783,646.714374
55839.906593,156329.228306,646.648427
55547.243231,156332.143270,657.248414
55857.996129,156332.508829,657.234097
55860.484002,156335.789352,643.834877
55862.772706,156339.069875,658.788576
55567.721164,156342.350398,658.536120
55851.350115,156345.630921,658.119098
55853.638820,156348.911444,657.770807
55855.927524,156320.191968,657.267646
55863.354545,156323.472491,656.835068
55860.504933,156326.753014,656.417887
55862.793638,156330.033537,655.974307
55966.692714,156328.862747,657.713407
55865.082342,156333.314060,655.573696
55867.371047,156336.594583,655.050074
55869.659751,156339.875106,654.420971
55871.948456,156343.155629,653.696296
55867.933646,156343.517984,653.708478
55865.644941,156340.237461,654.409260
57179.196578,156336.956938,655.044457
57181.067532,156333.676415,655.514496
57178.778828,156330.395892,655.942085
57176.490123,156327.115369,656.377796
56423.426541,157077.049318,663.989695
56883.563197,157059.834845,656.765497
56883.912714,157056.554322,657.193190
56881.624010,157085.273799,657.595909
57173.838162,157081.993276,657.974786
55845.046601,157078.712753,658.298518
55842.757896,157075.432230,658.354131
55840.469192,157072.151707,652.313730
56878.204781,157068.871184,661.657666
56875.891783,157065.590661,647.099864
56873.603078,157062.310138,647.013252
56874.115305,162978.301701,658.235133
57168.479746,162979.029614,658.851993
57173.025670,163007.749091,658.806558
57170.736965,163004.468568,658.895052
57168.448261,163001.188045,659.042608
57174.159556,162997.907522,659.275478
57171.870852,162994.626999,659.721795
57169.582147,162991.346476,660.156619
57163.121330,162988.065953,660.573884
57165.004738,162984.785430,661.171576
57162.716034,162981.504907,661.749397
55959.826601,163007.021178,661.696709
55808.427329,162978.224383,662.425295
56867.487949,163006.943860,663.167761
55803.849920,163003.663337,663.749552
55801.561216,163000.382814,664.147400
55799.272511,162997.102291,664.558504
55797.546406,163000.745169,658.409526
55799.835110,163004.025692,658.381808
55802.123815,163007.306215,646.293555
55804.412519,156310.205000,662.674328
55806.701224,156293.867261,661.941083
56289.208174,156294.245742,656.918670
55957.537897,162971.740655,658.356597
55549.421637,162953.147784,661.319998
55811.278633,162956.428308,660.765611
55813.567337,162959.708831,660.296638
55815.856042,162962.989354,659.862002
55845.055017,162966.269877,655.471878
55844.433451,162969.550400,655.488363
55822.722155,162972.830923,655.386183
55825.010860,155676.530231,655.389302
55827.299564,155651.391969,658.675466
55826.084329,163014.672492,658.672178
55827.249192,162968.460131,658.333225
55831.876973,162953.953016,658.364585
55850.413433,162957.233539,658.355425
55836.454382,163024.514062,658.446465
55838.743086,163027.794585,668.321219
55560.138469,163031.075108,660.413648
55563.320495,163034.355631,666.182211
55565.609200,163037.636154,657.433431
55567.897904,155882.669377,657.080073
55855.771849,155876.197200,650.376166
55852.475313,155879.477723,656.291417
55848.960488,162965.179608,658.440671
55854.764018,162954.758247,641.898551
55565.496885,162958.038770,655.397370
55563.341427,162961.319293,644.961353
55565.630131,162964.599816,658.796647
55567.918836,162967.880339,653.609249
55563.904026,162968.242694,653.463880
55561.615321,162964.962171,654.140192
57171.613882,162961.681648,654.728883
55853.037912,162958.401125,655.261157
55850.749208,163051.120601,655.782595
55950.671783,163068.569918,658.643451
55848.460503,163047.840078,656.159579
55846.171799,163044.559555,656.538094
55843.883094,163041.279032,656.904361
55841.594390,163069.998509,657.160168
55847.305685,163066.717986,657.358952
55845.016981,163063.437463,657.300938
55834.728276,163060.156940,657.300158
55832.439572,163056.876417,657.365953
55830.150868,163053.595893,657.371102
55827.862163,163050.315370,657.262709
55948.383079,162958.618562,658.792491
55945.573459,163015.034847,658.811331
57160.897050,163011.754324,662.268509
57164.996050,163008.473801,671.322743
57162.707345,163037.193278,660.882655
57160.418641,162281.665247,660.882102
55814.129936,162294.632232,671.996618
55811.841232,162291.351709,671.925541
55809.552527,162288.071186,641.987391
57155.538634,162284.790662,642.316075
57156.975118,162985.510139,642.277418
55946.094374,158550.538001,642.306355
55802.686414,158534.229616,662.212446
55800.397709,158530.949093,662.160466
55798.109005,158559.668570,662.191553
55795.820300,158556.388047,658.895872
55793.531596,158553.107524,664.485346
55791.805490,158556.750402,664.488870
55794.094195,158528.030925,663.786035
55796.382899,158531.311448,643.406126
55798.671604,162982.591971,670.073567
55541.838941,162985.872494,661.831306
55538.530491,162952.057516,663.916139
55539.249013,162957.153017,650.456552
55541.537717,162960.433540,644.127882
55543.826422,162963.714064,650.342682
55837.472322,162966.994587,650.345035
55812.403831,162970.275110,650.312361
55814.692535,162973.555633,650.345472
55816.981240,155862.055921,650.308570
55819.269944,163012.116679,649.968988
55821.558649,163015.397202,649.917992
55823.847353,163018.677725,668.635393
55821.516965,162948.776993,651.240618
55818.136058,162957.958248,651.168862
55828.424762,162961.238771,651.245947
55830.713467,162964.519295,651.210038
55833.002171,162967.799818,651.129199
55835.290875,162971.080341,656.877995
55837.579580,162974.360864,656.738846
55839.868284,163041.641387,656.628614
55848.189154,163044.921910,656.371870
55852.445693,163048.202433,656.015766
55846.734398,163051.482956,655.635630
55939.228261,156031.096258,668.589689
55557.914189,156014.763479,655.113752
55851.311807,156018.044002,654.540063
55853.600511,156021.324526,653.960345
55855.889216,156024.605049,653.232629
55849.585701,156021.686880,653.730194
57164.031187,156018.406357,654.455578
55845.008292,156015.125834,654.968366
55842.719588,156011.845311,655.474383
55840.430883,156008.564788,655.932712
55838.142179,163045.284265,656.098086
55936.939556,162942.215947,656.056165
55835.853474,162914.003742,656.142335
55833.564770,162942.723219,656.270095
57158.672771,162673.330082,656.299912
55828.987361,162680.162173,656.289541
55826.698657,162676.881649,644.510372
55824.409952,163025.601126,660.112397
56863.039390,163022.320603,660.003317
55819.832543,163019.040080,670.685405
55817.543839,163015.759557,650.235588
55823.255134,163012.479034,668.741499
55822.168424,162953.526265,656.911895
55934.650852,162543.468429,663.038131
55932.966430,162529.198511,663.077616
55810.677725,163307.004851,648.379462
55808.389021,163322.637465,648.408560
55806.100316,163319.356941,667.064339
55803.811612,163316.076418,657.359716
55801.522907,163312.795895,657.298680
55799.234203,163309.515372,657.367453
55796.945498,163306.234849,659.950185
55794.656794,163302.954326,657.885509
55792.368089,162979.673803,644.186569
55796.362147,162935.654900,663.505334
55790.079385,162912.393280,663.588507
55787.790681,163100.865705,664.388453
55786.064575,163072.755635,664.388352
55788.353280,163076.036158,644.660826
55790.641984,162983.316681,644.735371
55792.930688,162986.597204,662.570619
55793.950076,162989.877727,662.615494
55797.508097,162993.158250,661.382876
55799.796802,162996.438773,661.477823
55802.085506,162999.719296,660.415220
55802.636042,162939.297778,663.253646
55801.985837,163002.999819,658.007888
55806.662915,163006.280343,644.370118
55800.951620,163009.560866,644.273463
55811.240324,163012.841389,658.792402
55813.529029,163016.121912,658.442758
55815.817733,163019.402435,658.030625
55818.106438,163022.682958,657.748171
55820.395142,163025.963481,657.384231
55822.683847,163029.244004,656.930309
55824.972551,163032.524527,656.960123
55932.924746,162942.578302,656.890745
55827.261256,162939.805050,656.112583
55829.549960,163039.085574,655.823080
55831.838665,163042.366097,655.736897
55834.127369,163045.646620,655.730252
55836.416073,163048.927143,655.783481
55838.704778,163052.207666,655.863263
55840.993482,163055.488189,655.028175
55843.282187,163058.768712,654.422542
55845.570891,163062.049235,653.948781
55832.401263,163049.289498,655.457596
55935.213451,156123.859102,655.478988
55830.112559,156102.008975,655.414927
55827.823855,163042.728452,655.481887
55825.535150,163698.669686,653.518264
57151.090075,163708.167405,653.546743
55820.957741,163704.886882,653.623503
55818.669037,163029.606359,653.505889
55816.380332,163026.325836,653.566607
55814.091628,163023.045313,657.863708
55811.802923,163019.764790,658.267925
55809.514219,163016.484267,658.688975
55937.502155,162949.139348,661.063164
55943.225514,163013.203744,661.030055
55804.936810,163009.923221,647.511438
55802.648105,163006.642697,647.558852
55800.359401,163003.362174,653.341174
55806.070696,163000.081651,660.710340
55803.781992,162996.801128,660.672220
55793.493287,162993.520605,660.708143
55791.204583,162990.240082,660.714430
55788.915879,162986.959559,666.791976
55786.627174,162983.679036,666.779369
55939.790860,162952.419871,660.306449
55936.338470,162980.398513,652.240359
55782.049765,162977.117989,664.330003
55780.323660,162980.760867,664.151744
55782.612364,162984.041391,664.179607
55784.901069,162987.321914,664.153595
55787.189773,162990.602437,664.218529
55789.478478,162993.882960,664.133320
55791.767182,162997.163483,664.222221
55794.055886,163000.444006,660.995990
55796.344591,163003.724529,660.593891
55942.079564,162955.700394,659.719653
55942.633295,163007.005052,660.167528
55936.922000,163010.285575,659.707542
55803.210704,163013.566098,659.357617
55805.499409,163016.846622,659.006476
55807.788113,163020.127145,658.647738
55802.076818,163023.407668,658.144070
55812.365522,163026.688191,657.610453
55814.654227,163029.968714,657.186246
55816.942931,163033.249237,656.697595
55819.231636,163036.529760,656.254673
55944.368269,162958.980917,647.898370
55949.520340,162975.810283,647.965402
55823.809045,162947.090806,655.457074
55826.097749,162950.371330,655.273327
55828.386454,163049.651853,655.305475
55830.435258,163049.238326,655.361607
55826.300548,163049.816581,655.293701
55824.371644,163050.014207,655.311142
55826.055011,163046.733684,655.310225
55819.794235,163043.453161,655.335743
55817.505530,163040.172638,656.151691
55946.656973,162962.261440,659.162968
55815.216826,162972.892115,656.548675
55812.928121,162969.611592,656.983275
55810.639417,162966.331069,657.472137
55808.350712,162963.050546,657.998597
55814.062008,163023.770023,658.567967
55803.773303,163020.489500,659.082761
55801.484599,163017.208976,659.451014
55799.195894,163013.928453,659.757566
55796.907190,163010.647930,660.101196
55794.618485,163039.367407,660.520530
55968.457128,162956.806788,656.874244
55948.945678,162965.541963,658.818341
55944.329781,162972.086884,660.861951
56842.515583,162968.806361,661.301364
55787.752372,162965.525838,661.370834
55785.463668,162994.245315,649.947302
57132.790547,162990.964792,649.914929
55780.886259,162987.684269,656.989290
55778.597554,162984.403745,654.063267
55776.308850,162981.123222,664.349675
55777.869464,162984.766100,664.163413
57131.011656,163003.008197,650.238037
57126.205622,160423.255287,650.174377
57127.171218,160423.255287,650.210138
57124.651917,160435.540196,647.620899
57133.472048,160416.271009,647.656660
57134.292179,160421.880525,647.692421
57135.112310,160427.834628,647.728182
57135.932441,160306.308735,647.638943
57136.752571,160293.408699,647.799704
57137.572702,162233.286395,647.835465
57138.392833,162224.180190,647.871226
57139.212964,162218.599326,650.273798
57127.025752,160407.698358,650.280887
57124.033094,157269.892833,650.317748
57140.853225,157268.043422,647.978509
57141.673356,157275.681740,648.014270
57142.493487,160090.961768,648.050031
57143.313617,161111.106484,648.085793
55330.239555,161104.953046,648.031725
57144.953879,159768.171283,648.272517
57145.774010,159676.999139,648.193076
57146.594141,159645.696512,648.222090
57146.646684,159696.146547,650.309559
57127.845883,160404.589598,648.166105
57123.504860,159697.974846,648.130344
57146.684729,159676.191117,648.094583
57145.864599,159675.469163,648.058822
57145.044468,159648.846890,648.023061
57144.224337,159929.993932,647.987300
57143.404206,160042.426774,647.951656
56431.762139,160042.439187,-700.840062
56468.394860,157665.284370,-700.827247
56505.081720,157656.129552,-700.814433
56541.632620,157656.401982,-700.635406
56480.126972,157646.974734,-700.801618
56579.293727,157637.819916,-700.788803
56595.363320,157628.665098,-700.775989
56613.174615,157619.510280,-700.763174
56630.276172,157610.355462,-700.750360
56649.858404,157601.200644,-700.737545
56674.717166,157624.045826,-700.724731
56674.516718,157582.891008,-700.711916
55681.266682,157573.736191,-700.699102
55685.311095,157564.581373,-700.686287
55684.657654,158305.556800,-700.648221
56471.371601,157555.426555,-700.673473
57132.012964,157558.426259,647.459676
57132.833095,157567.044413,647.495437
57133.653226,157556.782333,647.531198
57134.473356,155819.590435,647.566959
57135.293487,162211.575480,647.602720
57136.113618,161160.129655,647.513481
57136.933749,161076.728559,647.549242
57137.753879,161000.800193,647.710003
57138.574010,160923.321272,650.416842
57130.306275,160292.570557,647.745764
57139.394141,160855.825711,647.656525
57140.214272,160748.407535,647.817286
57141.034403,160598.918812,647.853047
57141.854533,160444.768646,643.534765
57142.674664,160295.595682,643.549569
57143.494795,160138.922488,647.960330
57136.314926,160008.022049,647.996091
57145.135056,159914.527919,648.031852
57145.955187,159919.177760,648.067613
57146.775318,159934.651383,650.452603
57131.126406,160174.571824,648.103374
57147.595449,181855.238928,648.104669
57149.250124,184264.393482,648.076403
57148.506168,184299.630406,648.040642
57147.686038,184299.452791,648.004881
57146.865907,181542.706104,664.094797
57146.045776,184512.334099,647.933359
57145.225645,184577.840947,647.905850
57144.405514,184687.467192,647.986837
57143.585384,184826.182591,650.488364
57131.946537,184625.425084,647.826076
57134.765253,184987.764714,647.790315
57133.945122,178555.764714,-656.767042
57129.468630,178555.764714,-656.767042
57133.076265,179559.683032,-668.804449
56614.440855,173989.701436,-668.791634
56633.280412,173980.546618,-668.778820
56656.273991,173971.391800,-668.766005
56677.441404,173962.236983,-668.753191
56701.914970,173953.082165,-668.865376
56701.108512,174726.176071,-668.699479
56363.661775,173943.927347,-668.727562
56360.064289,173934.772529,-668.714747
55874.251197,173925.617711,-668.701933
55874.390772,173916.462893,-668.689118
55873.833553,179380.057089,664.122678
55873.842493,179383.337612,664.111185
55769.967027,179386.618135,664.066724
55772.255731,179389.898658,664.044557
55774.544436,179393.179181,662.358767
55776.833140,179396.459705,662.007964
55970.745833,176150.351607,662.018890
55971.832722,176150.347194,656.156801
55971.121845,179399.740228,661.619096
55781.410549,179403.020751,661.582759
55783.699254,179406.301274,661.567146
55785.987958,179409.581797,661.596466
55788.276663,179412.862320,661.597033
55790.565367,179416.142843,661.553350
55792.854071,179419.423366,659.099729
55795.142776,179422.703889,652.363787
55797.431480,179425.984412,658.183132
55799.720185,179429.264936,658.172886
55974.121427,179385.627717,655.675394
55802.008889,179432.545459,655.645016
55804.297594,179435.825982,656.870547
55806.586298,179439.106505,656.595790
55800.875003,179442.387028,656.261354
55811.163707,179445.667551,655.929601
55813.452412,179448.948074,655.465800
55814.166916,179452.127047,655.192343
55813.608761,179455.769925,654.834174
55811.726306,179452.590952,655.357075
55809.437602,179449.310429,655.860567
